Com1	Com2	Com4	D1	D2	D3	D4	MI1	MI2	MI3	MI4
CREB3L4	6.63085441423214	6.38877813288588	6.44076487722636	6.23973933897271	8.71491502229606	7.2305765760197	7.8634113341545	9.59738837888718	8.95335937975058	9.40505228298347	7.76341221421612
JTB	124.79790870657	136.851683973484	141.884058836108	171.428628154934	168.488357097724	176.799259503965	172.622816862208	163.484924591338	157.319093524066	163.3971083297	165.118595265801
RAB13	168.005411663824	164.232161685852	166.935638503925	84.7290920765768	83.9718374544151	84.9009636668119	83.7523100679178	113.00454355925	115.211710302467	124.982694782758	116.409444437897
RPS27	1247.24232546412	1169.80555796675	1193.60104919529	949.359920058016	1065.17141056365	941.654314603442	930.674281099162	1292.49534771161	1264.9353410177	1180.14596046877	1133.08253429745
TPM3	752.328661227665	739.982762470925	829.36081686517	910.082402955851	833.36374900706	898.457450671867	890.054410716222	803.969460817662	846.166333988573	885.621523198093	893.543702591068
C1orf43	209.71562491464	226.345282422243	219.323022592528	271.592864912128	274.42904283751	273.595687860358	268.844915318016	253.907377847324	253.530770555313	251.553798395531	244.589223523153
UBAP2L	282.037094385996	301.134550247692	323.498649850921	440.394234398021	422.083306210057	415.921424205107	431.045222482883	330.639438856956	339.104792877946	358.353392097855	366.257753654551
HAX1	74.2465562367786	75.8033595925745	76.0908966890928	101.445025358351	102.354861329571	104.26024933809	100.688888326097	79.46073025461	78.3640563534605	81.4686528868213	75.7976160269703
ATP8B2	48.3173011617704	32.4509365479918	28.4591936435583	25.4844090896991	28.5504247345011	25.6102357434504	24.6138733477381	28.4628429864056	31.8243170032719	27.7553542928935	28.2988896840781
IL6R	235.882545022416	249.314460947618	263.434772740043	216.650317995805	202.167872444305	197.231469441363	200.261079184621	228.737756363478	234.944423856095	242.984750759924	243.29532148745
UBE2Q1	100.22334431834	96.2373087001381	99.2327146781968	102.692973226146	98.0881841832384	98.0559481470542	94.1282907041098	96.1150218532672	99.462071525546	102.368769071229	98.2530771627137
ADAR	240.588312671226	242.874978226376	254.185534805887	241.477912418244	233.895609947352	231.005259383545	237.623915287142	225.256350775058	229.211909929786	233.078095688515	244.1718357697
PMVK	36.1250849807629	44.9242652836261	46.6955453598911	57.63548705209	61.3221364329269	60.5035988328874	57.1842161519283	53.6324644702519	51.5630762959233	56.1795123036879	48.1248079730709
PBXIP1	70.1587176731659	72.0005154658568	66.5420882955304	37.2085509002952	43.0752831049946	40.7244732313884	37.5489523471165	49.2101384525294	49.8492319262021	47.0670616472862	43.3248488083674
PYGO2	55.4710186480926	59.5778913185787	61.3744978707791	61.8719416559189	59.1887978597607	62.3695540783118	58.3939717417982	69.7692498327926	71.3609336702893	69.8063880559218	68.2846364648256
SHC1	136.681160344979	136.192524324853	151.957115533631	140.394135126886	147.427312460508	154.501094321143	143.635211766479	132.058182252629	137.609883272272	136.728560078395	138.364040269497
CKS1B	68.0672653848059	66.068078628177	72.383712253945	106.66670196307	108.028634130545	104.306898219226	105.341794440981	80.3075586409824	86.2241012214924	90.2467016842725	87.2757792469135
FLAD1	62.458370611477	66.270896981602	67.2161218291937	75.1067572012136	69.2200281718827	71.2328414940779	75.4236081222748	57.7254683377185	62.2598290862524	63.3273520387554	61.3977385328597
ZBTB7B	142.599019660906	130.361496663886	121.700499133638	47.8817892432748	51.6540275800673	49.0746229546627	45.7380671093129	84.2594244440536	87.3174157332111	80.8834496336579	75.7141384762798
DCST1-AS1	1.02195964090316	0.608455060274846	0.936157685643366	1.05090346761646	0.726242918524671	0.97962650384783	1.16322652872108	0.893874407837531	1.38880492029134	0.91960511211394	0.793036731559711
ADAM15	93.3310583680632	98.0119692926064	94.5893725574057	61.7077379891038	61.4583069801503	62.7893940085323	61.7440641445149	78.755039932633	76.8275062288829	70.9349943298798	69.3698446238021
EFNA4	5.39499624383762	4.918345070555	3.59484551287052	3.71100287002061	3.90355568707011	3.8252082531201	4.32720268684242	4.37527999625739	4.04821859744498	4.0546225397751	3.58953467969132
EFNA3	2.49548284406586	2.89016153630552	2.62124151980142	3.18555113621238	4.4936280583714	3.59196384744204	2.27992399629332	3.10503741669879	2.98445312658353	2.92601626581708	2.17041631795289
SLC50A1	23.6714372637104	22.3607234651006	21.5690730772231	23.7110094880963	24.1021868585375	23.4643872112123	19.9144381717049	21.2177556807751	22.4868200923769	21.0255168815142	20.4519999191715
DPM3	8.29450964360938	11.5606461452221	13.5181169806902	14.4827634130893	13.753225269561	14.0879621029545	15.5407064237136	18.3949943928671	16.1042272672081	18.0577003833283	18.5320162532901
KRTCAP2	58.1804000216498	67.8934438090016	67.0663365994907	71.6584801980971	71.9434391163503	71.0462459695355	72.3992191476	71.6040446699328	70.2676191585706	71.352996653568	65.989003820837
TRIM46	53.5221653793935	62.0624161480343	59.3523972697894	43.9409012397131	52.3802704985919	46.2756900865261	46.3429449042478	54.5733848995546	56.5273151599434	52.7100930170763	49.7943589868808
MUC1	26.071854094669	30.1692300719611	26.4745393499944	26.3382681571374	30.547592760444	30.2284749758759	25.9166870599057	26.7691862136608	29.2240014078327	26.501347321829	24.4171835769701
THBS3	23.8853357932018	34.5805292589537	36.6599349697942	11.0016456766098	12.5730805269584	11.6155714027671	11.1669746757224	22.0645840671475	18.7636409443618	17.3888966654272	18.3650611519091
LOC105371450	1.40222369333225	2.48452482945562	1.87231537128673	0.886699800801385	1.40709565464155	0.793030979305386	0.837523100679178	1.74070279420993	1.35925587943408	1.0868060415892	0.918253057595455
MTX1	27.6879763174926	28.5466832445615	32.6531800752406	30.8046078945074	31.4553964085998	29.9019328079266	31.4071162754692	23.7582408398923	22.5754672149487	25.2055401183957	24.2084897002438
GBAP1	2.85198039321813	3.34650283151165	2.9208119792073	2.298851335411	1.95177784353505	1.86595524542444	1.53545901791183	1.59956472981453	2.42302135029554	2.25721254791603	2.0869387672624
GBA	1.75872124248451	1.67325141575583	1.98465429356394	1.41215153460961	0.907803648155839	1.11957314725466	1.07016840642339	0.517506236116466	0.679627939717041	0.710603950269862	0.834775506904959
FDPS	88.4589251963155	90.862622334377	84.7784400118632	119.540269441372	132.766283542791	132.342875781728	128.466737831956	125.424693226045	121.771597372779	129.956922434647	127.011093375589
RUSC1-AS1	25.7866560553472	24.9973620596249	20.5205764693026	21.4778396194113	26.9163781678206	24.1641204282465	21.7756006176586	29.309671372778	27.1851175886816	25.7489431391903	28.9667100896021
RUSC1	44.2532291014346	47.9158359966441	49.7286962613756	50.0492776452337	46.2979860559478	48.794729667849	47.2735261272247	45.4935027567838	46.5101903093314	46.6908595559668	47.6239426689279
ASH1L	101.031405429752	105.719066722754	104.924553406908	87.1921470788029	94.0030677665372	80.9824576514206	87.1024024706345	106.841514747318	100.703131241551	92.8383160911391	96.959175127011
ASH1L-AS1	3.73134101446038	3.65073036164907	4.00675489455361	2.69294013576717	2.67802076205973	3.26542167949277	3.7688539530563	3.10503741669879	3.45723778029973	3.21861789239879	3.92344488245331
LOC101929703	2.32911732112814	2.68734318288057	1.31062075990071	1.11658493434248	1.86099747871947	1.35281755293272	1.16322652872108	1.64661075127966	1.65474628800671	1.92281068896551	1.66955101380992
MSTO1	39.9514920083306	43.4538322212952	48.3057365791977	48.7356483107132	46.5703271503946	51.2671203680364	51.8333741198113	47.328297593924	48.4013289241962	49.4496748923087	50.8795671458572
YY1AP1	85.4405792801597	84.4231396131349	83.0184635628537	104.466372827748	92.5959721118956	102.254347449259	97.1061506176358	91.8338338999401	92.5180469240893	101.072961867796	97.3765628804635
DAP3	326.884486069351	291.60208763672	299.607905713303	176.518941826202	176.295468471864	170.641607194065	170.249834743617	163.108556419617	159.505722547504	163.188107167855	157.522138152966
MSTO2P	7.84294608134985	8.11273413699795	8.42541917079029	7.88177600712342	7.98867210377139	8.39679860440997	7.77035321185681	10.1619406364688	10.1944190957556	9.78125437430281	10.6433877130382
GON4L	96.4682368006031	92.4851691617766	96.6489194658211	85.5829511440152	79.4782093960437	74.3116676490282	84.589833168597	82.0953074566575	83.5055894626242	84.478269617376	84.0201547699841
SYT11	8.86490572225301	6.94652860480449	8.50031178564176	3.25123260293841	3.04114222132206	3.63861272857765	3.95497019765167	6.58644300511865	6.97357364231398	6.31183508769113	6.0938612004062
RIT1	62.2920050885392	60.4398693206347	57.85454497276	20.755343485425	19.426998070535	20.1056677694483	19.6352638048118	20.7943414875889	20.2115439463676	22.4467247820539	22.6224162371244
KHDC4	122.397491875611	125.899492888537	110.61639213562	103.61251376031	113.974748025966	113.170185634992	105.853614113618	110.511104421598	117.073299876475	104.918583245727	115.24075872823
ARHGEF2	386.918673346592	362.892738865589	369.07080598804	350.344943516636	349.504404539998	379.395350275924	361.903037615702	390.05856396742	390.401927806154	403.664843985651	406.827843290132
LOC107985209	4.18290457671992	3.70143495000531	3.25782874603891	1.77339960160277	2.22411893798181	2.05255076996688	2.00074962940026	2.54048515911719	1.83204053315028	2.50801394212893	2.50432652071488
SSR2	187.422644840985	177.161831716693	180.116738717784	230.016496474552	230.899857908438	231.70499260058	217.337244626247	213.071431215588	218.249215771742	217.570209479684	209.069525704347
LOC105371729	0.546629575366808	1.06479635548098	1.46040598960365	0.656814667260285	0.907803648155839	1.53941307747516	1.16322652872108	0.705690321976999	1.35925587943408	1.50480836527736	1.08520815897645
UBQLN4	105.713406575285	104.350042837136	99.345053600474	138.489372591831	135.398914122443	131.223302634474	139.401067201934	119.920308714625	127.710954585089	124.313891064857	121.167664827255
LAMTOR2	30.896454259863	36.2030760863533	38.7569281856353	48.1116743768159	44.3462082124127	43.6633527429318	46.7617064545874	44.4584902845509	46.5397393501887	47.6104646680808	46.0378692058085
MEX3A	26.9749812191881	15.2620810952274	11.009214383166	29.7208636935279	36.4029262910492	31.1614525985881	29.685541012962	37.1663569574553	36.4044183361476	33.5655865921588	30.3858284513405
LMNA	249.310619373818	247.184868236656	280.248164774198	99.5731035566592	90.553413903545	99.3154679377157	98.3159062075057	160.897393410756	161.042272672081	183.294018937256	173.508089110196
SEMA4A	21.4373859556896	16.6311049808458	19.472079861382	2.82430306921923	4.58440842318699	2.05255076996688	3.07091803582365	19.053638693379	18.1431110863593	19.1445064249175	16.9042040148254
SLC25A44	54.1638609678676	53.2905223624052	59.5770751143438	45.3530527743227	40.2610917957115	42.450481833406	45.1797183755268	41.4945909322475	43.2302467741752	43.9738444519938	44.4100569673438
PMF1	13.3805413448484	16.4789912157771	16.3265900376203	18.423651416651	17.6113907742233	19.9657211260415	17.0296363804766	15.7133711693545	15.7200897360637	15.17348434988	14.8590040229083
PAQR6	7.65281405513531	8.36625707877913	8.68754332277043	8.01313894057548	6.89930772598438	9.84291391961391	8.56134725138715	8.93874407837531	8.33282952174806	10.6590592540479	8.13906119232335
SMG5	192.223478502902	207.432470965366	204.232160699957	234.35147327847	235.211925237178	214.91139539176	241.997647035133	187.572487581486	200.312947971383	189.48045332784	198.927003295452
TMEM79	15.7334251692533	13.3860113260466	12.282388835641	8.63711287447275	8.17023283340255	7.69706538737581	7.30506260036838	10.0678485935385	10.9331451171872	8.65264810034479	8.89035914853781
GLMP	27.379011774894	30.4734576020985	31.2676667004884	23.7110094880963	26.190135249296	27.6161376322817	26.8007392217337	29.1214872869175	29.0171581218319	29.7617654465966	28.3823672347686
CCT3	498.050842668992	467.192077114369	467.292470365742	628.834362434997	625.068201937703	608.441356651774	631.864650401291	475.070724754915	495.330571890294	500.432381919458	490.263655205282
TSACC	2.35288382440495	1.82536518082454	2.77102674950436	2.33169206877401	2.08794839075843	2.1458485322381	2.0472786905491	1.50547268688426	1.95023669657933	1.54660859764617	1.41911836173843
MEF2D	611.797327351842	657.334283450258	717.021894587967	842.857421761761	822.560885594006	858.759252825462	812.164762353058	684.472566296223	708.231411266871	752.069780779727	743.910192978354
IQGAP3	79.7841515002771	62.8229849733778	64.632326616818	66.2069184598368	74.8484107904489	75.7577829642322	70.9568182519859	87.7878760539386	83.2396480949088	76.2436238407194	79.5541058080426
NAXE	76.4568410415226	88.0231653864277	98.5961274519593	135.86211392279	133.492526461316	133.695693334661	140.285119363762	111.07565667918	114.945768934752	117.16605132979	117.703346473599
GPATCH4	54.4728255104662	58.6652087281664	64.1829709277091	104.991824561557	91.9151193757787	93.4843577957643	96.7804471895939	64.7823715574885	67.3718131545588	72.5652033922636	77.3836894900897
LOC105371453	30.3498246844962	33.4143237267603	34.4131565242501	5.68144687180147	7.3532095500623	6.99733217034164	5.58348733786118	9.69148042181745	10.1057719731838	7.90024391770612	7.38776323610889
ISG20L2	79.1186894085262	82.6991836090228	86.351184923744	114.449955770105	104.306639173106	107.059182206227	110.692636473098	99.7846115275476	103.362544918705	105.545586731259	103.094775102762
RRNAD1	33.9385666792957	42.0341037473206	38.2701261891008	32.3809630959321	33.5433447993583	33.9603854667248	29.4063666460689	38.2013694296882	39.8912051573046	35.6555982105996	35.853608021568
MRPL24	41.6151472377078	56.9412527240543	58.6783637361262	74.5813054674054	73.2143642237684	72.3524146413326	74.493026899298	63.2768988706042	61.2551616971055	64.0797562213941	56.6395181435015
HDGF	470.624297887544	466.938554172588	526.607421328106	586.174249796442	593.340464434656	579.658996991102	585.568234558192	569.256859728112	589.326070857246	609.029385613641	616.899099602765
PRCC	91.8337686616237	94.0570114008199	96.0497785470093	116.026310971529	114.337869485228	122.266717456436	119.998448702867	97.6204945401515	98.900639749258	103.664576274662	100.92435878481
SH2D2A	2.02015277852951	1.41972847397464	2.02210060098967	2.33169206877401	3.17731276854544	2.09919965110249	1.81463338480489	2.02297892300073	2.24572710515196	2.54981417449774	2.54606529606012
ARHGEF11	54.7104905432344	62.6201666199529	59.5396288069181	57.7340092521791	49.5660791893088	57.191528272259	53.5549493823185	47.7987578085754	45.5350719610417	44.2246458462067	46.0796079811537
ETV3	71.7510733927127	65.206100626121	64.8944507687981	49.6551888448776	48.6128853587452	47.3019654715095	48.7159270228388	58.4311586596955	55.463549689082	58.5621255487104	55.387354883144
CD1D	22.1503810539941	21.5494500514008	27.6353748801922	16.3546852147811	17.021318402922	17.4000326635829	13.3073114885692	25.5459896555673	26.209999240392	30.2215680026536	26.253689692161
MNDA	39.9752585116074	40.5129660966335	54.1099142301865	20.3940954184319	16.8397576732908	19.2659879090073	19.0769150710257	48.9278623237386	47.1307201673339	57.8515215984406	58.6012405847281
IFI16	9.15010376157482	6.6930056630233	6.96501318118664	21.5763618195004	20.4709722659142	21.7383786091947	24.4742861642915	12.2319655809346	11.7605182611905	12.6236701753823	11.7703346473599
DUSP23	22.5544116097	25.4029987664748	29.8447070183105	42.1346609047473	37.083779027166	39.4649534407269	40.3872250771959	31.8972025533603	30.376414001266	38.2890128498349	34.6431835365558
SLAMF8	0.261431536044995	0.456341295206134	0.299570459405877	1.08374420097947	1.31631528982597	1.35281755293272	1.3958718344653	0.705690321976999	0.827373144003354	0.961405344482755	1.00173060828595
CFAP45	0.926893627795891	0.963387178768506	0.823818763366162	0.788177600712342	0.907803648155839	1.07292426611905	1.20975558986992	0.611598279046732	0.827373144003354	1.12860627395802	1.21042448501219
TAGLN2	332.826111888555	353.867322138179	393.298566892491	493.924629779735	474.009674884571	486.36123471988	476.504115225303	436.916401346692	439.364688506638	474.098235527105	469.477745083349
IGSF9	1.78248774576133	1.26761470890593	2.0595469084154	0.591133200534257	0.317731276854544	0.466488811356109	0.558348733786118	0.940920429302665	1.35925587943408	1.25400697106446	0.751297956214463
SLAMF9	1.44975669988588	1.82536518082454	1.87231537128673	0.722496133986314	0.953193830563631	0.606435454762942	0.558348733786118	1.411380643954	1.03421643000419	1.0868060415892	1.33564081104793
PIGM	54.9243890727258	56.5356160172044	58.1915617395916	50.1806405786858	48.0228129874439	50.4274405075954	49.553450123518	56.7845479084158	56.2022757105135	58.0187225279158	55.888220187287
IGSF8	5.94162581920443	4.918345070555	5.20503673217711	5.94417273870558	6.53618626672204	5.73781237968015	5.35084203211697	4.23414193186199	6.20529858002515	4.01282230740628	4.25735508521529
LOC729867	1.18832516384089	1.7746605924683	1.64763752673232	1.01806273425344	1.08936437778701	1.67935972088199	0.697935917232648	0.799782364907265	1.12286355257598	0.836004647376309	1.16868570966694
PEA15	78.4769938200521	70.6821961685946	73.095192095034	65.4515815924874	66.4966172274152	64.0955626803294	62.3489419394499	64.5000954286977	66.8990285008426	68.0507782964315	67.1159507551587
DCAF8	139.984704300456	133.505181141972	137.802411326703	105.68147996218	108.437145772215	109.858115074364	111.762804879521	125.236509140185	127.415464176516	124.690093156176	126.259795419375
LOC100287049	2.2815843145745	2.99157071301799	2.17188583069261	1.18226640106851	1.45248583704934	0.97962650384783	1.30281371216761	1.92888688007046	1.56609916543492	1.54660859764617	1.66955101380992
PEX19	71.1093778042386	70.4286732268134	71.822017642559	60.0985420543161	55.0582912606517	55.4188707891058	57.5099195799702	50.8097031823439	55.9658833836554	55.0927062620987	53.6760650939889
COPA	492.323115379279	425.208677955405	447.970175734063	363.415555395116	382.049165326385	360.176011248052	367.579583075861	398.338663745283	411.588590100811	418.50392647658	410.333900419133
NCSTN	131.14356508148	136.90238856184	150.571602158879	116.617444172064	117.832913530628	112.936941229314	112.600327980201	130.364525479884	126.499443909941	125.651498500659	125.550236238506
CD84	59.8915882575807	53.5440453041864	74.4432591623604	9.09688314155495	11.4383259667636	10.0295094441564	10.4690387584897	30.8151440596623	31.9129641258437	33.6491870568964	34.4344896598296
SLAMF1	1.44975669988588	1.21691012054969	1.72253014158379	1.57635520142468	1.27092510741817	1.16622202839027	1.86116244595373	1.78774881567506	2.12753094172291	2.09001161844077	1.91998366588141
LY9	1.73495473920769	1.26761470890593	1.61019121930659	1.44499226797263	1.99716802594285	1.21287090952588	1.25628465101877	2.21116300886126	1.92068765572207	2.21541231554722	1.79476733984566
CD244	26.9512147159113	25.7072262966122	26.2873078128657	7.65189087358232	9.71349903526748	8.72334077235925	9.11969598517327	21.8293539598218	22.3095258472333	21.6107201346776	20.368522368481
F11R	92.9983273221877	83.3583432576539	82.3069837217647	56.2890169842064	53.8781465180491	59.1507812799547	55.3230537059746	73.1565633782822	77.063898555741	75.9092219817688	75.0463180707558
USF1	97.7991609841049	101.611995065899	103.651378954433	90.3120167482892	87.5122716822229	96.5631839507146	95.6637497220216	84.8239767016352	87.4356118966401	92.4621139998197	90.6148812745333
ARHGAP30	266.683933269172	224.519917241418	242.876749963315	228.210256139586	234.167951041799	236.603125119819	232.50571856077	258.376749886512	268.305290983945	282.151568489504	277.354162169173
PFDN2	61.5314769836811	68.197671339139	76.20323561137	87.2906692788919	87.058369858145	89.0993629690169	90.0802623841604	70.6631242406301	71.5973259971474	75.1568177991302	75.1715343967916
NIT1	22.2692135703782	22.8170647603067	19.4346335539563	15.5993483474318	15.3418816538337	15.2075352502092	15.0754158122252	18.8654546075184	18.8522880669336	17.7232985243777	16.4450774860277
DEDD	35.0555923333061	33.9213696103227	30.7434183965281	31.6584669619457	30.3660320308128	30.5550171438252	31.0348837862784	32.7440309397327	31.1742381044121	31.8099768326685	30.0101794732333
UFC1	98.6309885987935	105.668362134398	100.43099651582	111.691334167612	115.971916051908	114.056514376569	102.689637955497	107.217882919039	111.193040745879	109.809210432878	105.849534275549
LOC112543491	1.56858921626997	2.12959271096196	1.04849660792057	0.426929533719185	1.1347545601948	0.746382098169775	0.790994039530335	1.411380643954	0.827373144003354	1.50480836527736	0.876514282250207
USP21	53.9261959350994	51.6172709466494	53.9975753079093	43.6124939060829	45.4355725901998	44.8762236524577	44.5283115194429	52.2210838262979	56.6455113233725	50.3692800044226	48.5839345018686
PPOX	19.7261977197587	20.6367674609885	20.5205764693026	15.6321890807948	15.4780522010571	17.4933304258541	15.4941773625648	19.2888688007046	19.4432688840788	17.1380952712143	18.1563672751829
B4GALT3	49.933423384594	47.9158359966441	45.9466192113764	50.8046145125831	45.6625235022387	48.3282408564929	49.2277466954761	42.3414193186199	45.0622873073255	44.8934495641078	43.1996324823316
NDUFS2	178.486439608901	179.037901485873	188.84172834798	226.40401580462	235.892777973295	231.938237006258	228.643806485416	185.31427855116	184.651956317034	187.056039850449	181.563672751829
TOMM40L	36.1963844905934	34.8340522007349	38.382465111378	33.3333443634595	32.953272428057	31.2081014797237	32.3842265595949	31.4737883601741	32.2084545344163	32.395180085832	31.6379917116979
MPZ	32.3224444564721	23.729747350719	27.1860191910833	5.15599513799324	4.35745751114803	4.15175042106937	4.79249329833085	10.1148946150036	11.7900673020478	11.4950639014242	10.4764326116572
SDHC	146.972056263841	160.530726735847	157.199598573234	141.707764461407	144.068438962332	134.628670957373	143.867857072223	140.008959880237	142.751416381436	148.390824909295	136.485795378961
FCGR2A	36.3627500135311	36.7608265582719	35.7986698990023	17.5369516158496	23.557504669644	22.7646539941781	17.5879851142627	33.2615371758492	33.0062786375624	35.112195189805	33.9753631310318
HSPA6	1.40222369333225	2.83945694794928	1.34806706732645	0.525451733808228	0.998584012971423	0.606435454762942	0.604877794934962	1.08205849369806	1.53655012457766	0.794204415007493	1.08520815897645
FCGR2C	5.27616372745353	2.73804777123681	1.53529860445512	3.71100287002061	7.58016046210126	6.25095007217187	3.4431505250144	7.43327139149105	7.65320158203102	5.01602788425785	6.26081630178719
HSPA7	10.956358010613	7.85921119521676	3.44506028316759	12.1510713443153	21.7872875557401	18.9860946221937	10.7947421865316	19.759329015356	16.9611494520688	15.8004878354122	13.8990121899676
FCGR2B	7.58151454530485	3.44791200822413	2.13443952326687	7.35632427331519	11.6198866963947	9.88956280074952	6.04877794934962	9.83261848621285	10.1944190957556	9.44685251535229	10.7268652637287
FCRLB	3.04211241943267	2.48452482945562	3.66973812772199	3.54679920320554	3.85816550466232	2.65898622472982	2.27992399629332	4.75164816797846	3.72317914801509	3.72022068082457	4.79995916470351
DUSP12	35.459622889012	29.9664117185362	30.331509014845	33.8916368306307	30.9561044021141	32.1877279835715	32.2911684372972	30.3446838450109	29.2240014078327	35.4047968163867	31.7632080377337
ATF6	92.8557283025268	92.3330553967078	96.4616879286924	75.7635718684739	72.1249998459814	69.2269396052466	77.0986543236332	81.1543870273548	82.4418239917628	83.349663343418	86.7331751674252
UHMK1	128.172752171878	136.750274796772	128.70295862225	136.19052125642	137.486862513202	134.628670957373	134.841219209348	143.1610433184	138.378158334561	133.091939862308	140.743150464176
UAP1	35.8161204381643	41.2228303336208	44.9730152183073	53.8588027153434	49.9292006485712	54.6258398098004	55.1369374613792	49.2101384525294	46.4806412684741	48.1120674565066	47.8743753209994
HSD17B7	15.4719936332083	14.2479893281026	14.8287377405909	16.7159332817743	18.110682780709	16.8402460899555	18.8907988264303	16.607245577192	17.2566398606414	14.9226829556671	15.6937795298132
RGS5	3.01834591615585	3.24509365479918	3.18293613118744	2.298851335411	2.40567966761297	2.00590188883127	2.372982118591	3.01094537376853	2.98445312658353	2.92601626581708	2.42084897002438
NUF2	45.0137572062928	33.7185512568977	42.5764515430603	59.1461607867887	53.1065134171166	55.4188707891058	56.9050417850352	48.4103560876221	49.8787809670593	49.9094774483656	49.6274038854998
MGST3	55.7799831906912	63.2286216802277	70.9607525717671	47.2906560427405	41.0781150790517	46.8354766601534	46.2033577208013	60.7834597329521	59.5708663682415	65.3755634248273	58.1838528312756
ALDH9A1	64.9776199588196	64.4455318007774	63.5463837014717	97.5369780881524	88.6924164248255	99.1755212943089	95.8963950277658	70.0515259615834	70.5335605262859	74.5716145459667	76.0480486790418
TMCO1	121.304232724878	128.384017717992	129.601670000468	147.816140866927	144.340780056778	146.337540122412	146.473484496558	110.181782271342	112.463649502742	120.133867827976	122.670260739684
TMCO1-AS1	1.25962467367134	1.3690238856184	1.31062075990071	0.952381267527414	0.590072371301296	0.839679860440997	0.558348733786118	1.08205849369806	0.827373144003354	1.12860627395802	1.12694693432169
UCK2	112.938423571438	117.786758751539	132.559928287101	168.571484352352	170.62169567089	171.341340411099	168.993550092599	154.169812341242	150.404617963467	166.490325524992	162.40557486836
FAM78B	2.9470464063254	2.78875235959304	3.18293613118744	2.85714380258224	3.72199495743894	2.70563510586543	2.74521460778175	3.10503741669879	3.90047339315867	2.4244134773913	2.71302039744112
POGK	137.679353482605	127.116403009087	136.491790566803	140.361294393523	148.153555379033	136.447977321662	145.356787028986	131.728860102373	137.403039986271	126.780104774617	137.98839129139
TADA1	24.5032648783991	22.8170647603067	24.4898850564304	25.8784978900552	27.5064505391219	28.0359775625022	28.1035529339013	27.7571526644286	26.3577444446783	28.758559869745	27.2554203004469
ILDR2	21.128421413091	17.0874462760519	16.1019121930659	14.7454892799934	15.7503932955038	12.4552512632081	16.0525260963509	22.0175380456824	22.1026825612325	24.5367364004947	24.584138678351
MAEL	1.49728970643952	1.57184223904335	1.12338922277204	0.821018334075357	0.998584012971423	0.606435454762942	0.744464978381491	2.07002494446586	1.62519724714945	1.58840883001499	1.83650611519091
GPA33	5.32369673400717	4.05636706849897	4.8680199653455	0.361248066993157	0.817023283340255	0.186595524542444	0.372232489190746	7.29213332709565	8.42147664431985	10.6172590216791	10.0590448582048
POU2F1	68.0434988815291	62.4173482665279	60.5506791074129	59.4745681204188	69.1746379894749	74.218369886757	64.0705172019571	74.2856678934454	65.2442822128359	60.4431360053071	70.0794038046713
CREG1	136.538561325318	125.138924063193	135.705418110862	67.5862292610833	66.2242761329685	63.2558828198884	65.4198599752736	101.007808085641	98.8119926266863	107.551997884962	106.642571007109
RCSD1	373.229167459145	327.754459134717	339.188652662304	345.418833512184	387.632157762543	350.053204041624	356.831369950479	375.615435377624	380.473450078114	390.372370092367	384.414120929734
MPZL1	67.4493362996087	44.0622872815701	45.7593876742477	37.1757101669321	46.4341566031712	37.8788914821161	39.6892891599633	58.1959285523698	57.2069430996605	50.1184786102097	50.7126120444763
MPC2	57.4198719167916	61.6060748528281	64.1829709277091	62.8243229234463	62.5022811755295	62.3229051971762	61.7440641445149	57.1138700586718	54.8725688719367	58.0605227602846	55.3456161077988
DCAF6	43.3501019769155	36.9636449116969	39.2811764895956	57.9638943857202	52.9249526874854	51.6403114171213	54.4390015441465	46.1051010358306	44.9736401847537	46.8162602530733	47.2482936908207
TIPRL	84.2522541163188	83.5104570227226	87.8864835281992	93.9244974182208	92.9590935711579	94.1840910127985	96.454743761552	77.8611655247955	77.1525456783127	76.5362254673011	79.7210609094236
SFT2D2	38.8344663543202	38.0791458555341	35.7612235915766	40.5254649699596	37.7646317632829	44.8295747713221	37.7815976528607	38.7659216872698	37.468183807009	36.7842044845576	42.9909386056054
TBX19	6.4407223880176	5.07045883562372	5.39226826930579	2.10180693523291	2.67802076205973	2.89223063040788	3.11744709697249	4.61051010358306	4.6687484554475	4.51442509583207	3.29736325227459
NME7	9.60166732383436	9.22823508083516	8.20074132623588	8.60427214110974	9.44115794082073	9.65631839507147	9.2592831686198	7.57440945588645	7.91914294974639	9.32145181824584	7.42950201145413
BLZF1	27.5216107945549	27.6847052425055	26.4745393499944	24.3349834219936	24.646869047431	21.9716230148728	25.2652802038219	20.0886511656119	20.2410929872249	20.7747154873013	18.9494040067426
SLC19A2	7.72411356496576	8.92400755069774	8.57520440049323	17.1757035488565	17.3390496797765	15.347481893616	17.7275722977093	15.3370029976334	14.8336185103458	16.0094889972563	13.6068407625508
METTL18	6.79721993716987	5.7296184842548	7.26458364059252	7.88177600712342	7.26242918524671	7.32387433829092	8.74746349598252	7.52736343442132	6.50078898859778	7.94204415007493	7.34602446076364
C1orf112	20.2728272951255	17.8987196897517	17.1878551084122	30.9359708279594	30.9107142197063	29.01560406635	32.1981103149995	21.0295715949146	22.9005066643785	23.0737282675861	24.3337060262796
SCYL3	22.03154853761	19.4198573404388	23.2541569113812	19.2446697507264	19.6539489825739	19.4992323146854	20.193612538598	21.6411698739613	21.5117017440872	23.0319280352173	22.7476325631601
