Com1	Com2	Com4	D1	D2	D4	MI1	MI2	MI4
ERMAP	18.0552204460216	19.1708599168905	20.0796119517993	16.1844515503593	14.5264543460442	14.0424081149301	16.1133764409265	15.8330210827484	16.9803065134299
ZNF691	10.9817941092668	11.6758694706594	11.1678740630794	8.90979085349677	10.2189252970595	8.29350277928755	9.10756059704542	9.74564883651614	9.29578823727912
SLC2A1	33.7606246852569	34.5177451163161	33.842042615392	50.989364884431	51.507049479349	43.2581565419657	35.589544486916	38.5143359425082	41.3559290022951
EBNA1BP2	49.5139843572837	59.8579509107165	61.6677220991588	118.463511347991	107.413277561917	112.386387094323	73.7945935555476	73.7508560601221	75.233912800379
CDC20	142.427635390927	114.158391898717	122.169773841565	203.223319467398	179.678951075202	193.106672667729	151.41903310575	155.754784107925	160.424647668244
ELOVL1	56.4195666792681	51.1392885548966	49.1837686010364	59.8657857347311	57.3267961731901	62.2955151944213	62.1649392547049	61.2834494404348	57.1794263128636
MED8	24.2894267089242	24.2694928735103	27.1112363618863	25.6615324581986	23.966358432117	29.4984814763296	22.2784943835419	20.6034137564786	22.9709255996764
SZT2	98.0209046259447	101.819700143697	100.661275646005	65.6054262845493	63.4673163068491	67.1490992072998	74.355058823058	75.7409585252366	75.8536320161977
KDM4A	80.085572761902	78.9778244980408	74.1892778668538	55.7612753415472	57.7850439443587	56.4523655090141	65.0606764701758	62.0443709712139	59.8648762480776
KDM4A-AS1	2.03810589364122	2.7022754670085	2.14332936564149	3.40374032605495	3.02443528971267	3.39279659152673	2.14845019212354	2.31203080505938	2.43756224888653
ST3GAL3	17.4078221033356	16.4175981203158	18.8011347863289	21.7238720809978	18.3757356238603	21.1578565221597	19.7096952407855	18.4962464404751	19.583127219868
ARTN	17.0961117901904	13.8172953124397	12.1455330719685	10.4448110005412	13.1058862554216	9.9427789001686	18.5887647057645	19.6961611620882	19.3352395335406
IPO13	52.8708646526928	49.9666029748741	50.2366321490708	29.6659328417926	28.5488361438029	32.8912780678563	38.6721034582237	39.8605817277327	34.9934783865574
DPH2	46.0132377635	55.5750992271559	51.4775070449685	92.1679488290565	88.8084180524719	90.5216979489283	59.9697836236222	62.5711628002147	64.6573715170748
ATP6V0B	110.393406286167	129.556263427709	138.413954296953	133.112942751306	121.298185028325	133.308632742071	117.137240909692	117.942837270751	127.662158458633
B4GALT2	38.3163908004549	48.5899720765867	46.5516097309504	83.2915279787563	91.4662551252497	80.3433081743481	66.3217233220744	72.7850710402872	72.1766313356739
SLC6A9	1.58252928212142	1.17268558002255	0.564034043589867	3.67070035162788	3.34520872953068	3.72265181570293	1.54127948565384	1.90230382694759	1.90047226184373
DMAP1	27.7182401535206	26.8188093518202	26.5096000487237	26.3623025253275	25.6618751854408	25.822951835509	26.4819838898705	25.1689429411528	24.2929932600894
ERI3	36.9017055331039	38.4946788224795	38.1663036162477	39.5100837847947	41.4255985136402	43.0696678424365	35.0757846583647	33.8317419069449	36.2742314325825
ERI3-IT1	2.22992762480745	2.7022754670085	1.88011347863289	1.20132011507822	1.92464063890806	1.41366524646947	2.38197738691957	2.54616050683755	1.61126996112838
RNF220	75.2420740499546	77.3462619519224	80.3560500767697	105.816280136473	102.922449404464	102.914829942977	90.1882026302293	94.0030752639335	87.1738363584842
LOC107984950	2.70948195272303	2.34537116004511	2.59455660051339	1.50165014384777	1.78716630755748	2.30898656923347	2.52209370379719	2.16569974144803	2.02441610500745
TMEM53	5.34703075625872	5.35356460445079	5.75314724461664	5.0722404858858	6.69041745906135	5.79602751052482	6.11841250365616	6.58489786251091	5.78404601430701
ARMH1	6.402050277673	8.51471703755507	8.34770384513003	3.27026031326848	4.99490070573759	3.34567441664441	11.1158944722913	9.33592185840435	9.33710285166703
KIF2C	97.1816845520924	70.0042304943899	81.747334050958	124.870551961741	117.173955087807	126.5701617339	98.5951816428866	95.5541845382138	98.0808945568917
RPS8	2485.98565819797	2045.0616789002	2036.91494275087	1999.29700151892	2106.70247839334	2003.91760904535	2471.18477533166	2462.28354117552	2288.99489554761
SNORD55	2.11003904282855	2.24339850091271	2.14332936564149	2.60286024933614	3.11608484394638	2.78020831805662	2.38197738691957	2.10716731600349	2.02441610500745
SNORD46	0.839220073852266	1.27465823915495	0.902454469743787	1.20132011507822	0.64154687963602	1.69639829576336	1.49457404669463	1.1999147216131	0.661033830206516
PLK3	9.68699742389473	10.3502249019382	11.1678740630794	8.50935081513737	7.65273777851538	9.18882410205155	7.23934303867713	9.04325973118164	8.84132747901215
BTBD19	2.75743738551459	4.84370130878881	3.45940880068452	1.23469011827483	1.05396987368775	1.08381002229326	2.00833387524591	1.28771335977991	1.65258457551629
EIF2B3	28.317683063415	30.5917977397188	30.1194179276989	43.581224174782	40.0508552001344	45.0959213623761	29.2376047884638	29.3540113604375	31.9361969218523
HECTD3	57.2108313203288	65.1605291856011	59.7500063509532	47.4187745423929	45.687302785508	43.7765004656712	47.3593151046362	48.3477834171912	45.6526488986375
UROD	31.2669421800959	34.1098544797865	35.4213379374436	27.7304726563888	27.540691047232	28.8387710279772	28.6304340819941	28.3004277024358	31.19253386287
HPDL	8.84777735004246	11.8798147889241	10.4910332107715	31.8016130463761	33.1313138554888	32.9384002427386	21.9515563108274	22.7398472852043	23.7559032730467
MUTYH	18.6306856395203	18.9159282690595	19.2523620212008	12.4803811955348	13.3350101410058	10.8852223978149	15.6463220513344	18.0279870369187	16.5671603695508
TOE1	15.3217607769028	16.723516097713	17.8986803165851	27.6637326499956	24.4246062032856	29.4513593014473	17.5612450486619	16.9158709534725	21.4835994817118
TESK2	5.3710084726545	4.12989269486204	3.72262468769312	3.37037032285833	3.71180694646555	3.58128529105599	3.31608616610372	3.74607522845065	3.92488836685119
CCDC163	1.77435101328765	1.32564456872115	1.428886243761	1.50165014384777	0.870670765220313	1.03668784741094	2.24186107004195	1.66817412516943	1.65258457551629
MMACHC	13.1877440176785	13.7153226533073	13.1983966200029	18.220021745353	19.9337780458335	17.9064264552799	17.7013613655396	18.1743181005301	17.8892280299638
PRDX1	224.479380897283	235.964733232365	260.922148564672	266.259255505808	251.761325480021	253.470178691976	188.643267956238	191.283966352761	190.749574628968
AKR1A1	70.1827758904452	69.9022578352575	69.8274145964255	67.6076264763463	75.2442840258818	67.4318322565937	87.4792871705953	85.9841329780313	82.3400264750991
NASP	131.925395609576	128.638509495518	130.931102651994	253.278324262324	236.45584992299	245.742142011276	172.436480637393	175.772873609958	184.221865555678
GPBP1L1	94.4961803157651	100.341096586278	95.7729806015594	99.442609525919	96.7819292708053	97.4015354817464	99.0622360324787	99.2417273412199	96.8414561252545
RPS15AP10	1.72639558049609	1.63156254611834	1.05286354803442	0.567290054342491	0.870670765220313	1.31942089670484	1.72810124149067	1.34624578522445	0.991550745309773
TMEM69	49.154318611347	45.2248743252177	45.4611439133433	48.5533546510779	49.261635400623	49.1484284022552	46.0515628137784	42.5530732981816	42.3474797476049
IPP	3.18903628063861	4.23186535399444	4.06104511384704	3.47048033244818	3.16190962106324	3.34567441664441	2.24186107004195	2.34129701778166	2.68544993521397
MAST2	44.9342405256899	46.856436871336	42.7913827736846	30.4334429153148	32.2606430902684	31.1006354223283	36.944002216733	40.8848991730122	37.9268160080988
PIK3R3	4.339966667636	3.41608408093527	2.70736340923136	2.83645027171246	2.93278573547895	2.96869701758588	2.47538826483799	2.42909565594847	2.43756224888653
POMGNT1	21.3401675922433	27.4306453066145	26.5096000487237	19.9218919083804	20.6211497025864	23.136987867217	22.6054324562563	23.5007688159834	20.6573071939536
RAD54L	32.5857165818637	32.9371688997639	32.8643836065029	52.9581950730314	53.0192671242054	56.6408542085434	48.9940054682085	49.0501725225257	50.0733126381435
LRRC41	53.062686383859	49.3547670200797	47.8676891659934	41.3454339606086	46.008076225326	43.446645241495	47.2191987877586	47.3234659719117	45.4873904410859
UQCRH	175.205173703957	177.891303856465	181.543757496792	227.416571784946	223.991510547205	223.971697215646	210.31459163331	211.389854492961	208.432229586992
NSUN4	59.2009817811784	58.6852653306939	60.8404721685603	56.6622654278559	55.4479803113989	58.2901303294244	50.6754012707399	53.9668962598672	51.643267984884
FAAH	12.4684125258051	12.3386917550199	10.6790445586348	7.17455068727268	7.88186166409968	8.10501407975829	12.6571739579452	11.3260243235188	11.3202043422866
MKNK1-AS1	2.66152651993147	2.6003028078761	2.21853390478681	0.767510073522194	1.19144420503832	0.895321322763997	2.00833387524591	1.75597276333624	1.03286535969768
MKNK1	91.906586945021	109.416663249061	101.225309689595	48.6868346638644	54.2565361063606	47.0750527074333	71.5994379244648	67.5464189630008	70.358788302606
MOB3C	12.9239891373249	15.8057621655214	15.0785100986358	4.40484042195346	6.04887057942533	4.09962921476146	9.43449866975988	8.01894228590217	7.89109134809028
ATPAF1	5.89851823336164	6.01638688881137	6.5051926360698	8.3758708023509	9.21078020048857	8.81184670299302	6.95911040492189	6.67269650067772	6.2798213869619
EFCAB14	83.7541633704561	87.6964868538606	88.4405380348911	74.08140709649	76.3899034538033	74.5944028387056	78.7920755241827	78.2871190320741	75.9362612449735
STIL	36.8777278167081	31.1016610353808	35.383735667871	51.1562149004141	46.6954478820789	50.2322384245485	40.3534992607551	40.3581073440113	40.7362097864765
CMPK1	123.605128020241	117.115599013557	113.596456378999	99.5427195355089	99.6688902291674	93.914494540455	104.807005024461	100.763570402778	103.534423656095
LINC01389	1.07899723781006	0.917753932191565	0.67684085230784	1.26806012147145	0.870670765220313	1.46078742135178	1.21434141293939	1.25844714705764	1.28075304602512
FOXD2-AS1	6.73773830721391	6.73019550273814	5.15151093145412	5.77301055301476	7.24031478446366	5.32480576170167	9.52790954767829	10.0968433891834	8.13897903441772
FOXD2	3.18903628063861	3.97693370616345	3.94823830512907	3.9042903740042	4.35335382610157	4.38236226405535	3.08255897130768	4.03873735567336	3.71831529491165
SPATA6	1.41468526735096	1.27465823915495	1.01526127846176	0.433810041556023	0.366598216934869	0.471221748823156	1.40116316877622	0.936518807112662	0.950236130921866
ELAVL4	2.20594990841167	0.917753932191565	1.80490893948757	2.03557019499364	2.61201229566094	2.21474221946883	2.33527194796037	2.83882263406026	2.64413532082606
FAF1	92.4820521385197	79.1307834867393	82.1985612858299	94.3369990368366	97.7900743673762	98.7680785533336	75.4292839191198	75.0971018453466	75.9775758593614
CDKN2C	135.306253621381	114.719241523946	131.683148043448	218.406670921859	207.677889893603	208.421379504482	152.58666907973	152.272104793974	150.880971744637
RNF11	27.0468640944387	23.9125885665469	27.9008840229121	29.2988628066298	26.899144167596	31.4776128213868	29.284310227423	28.0370317879353	28.2591962413285
EPS15	47.2600790160805	41.0439953007894	39.4071785121454	42.3465340565071	37.3471933502397	39.5355047262628	38.9990415309381	41.8214179801248	39.2488836685119
OSBPL9	82.3874335358967	71.1769160744125	73.399630205828	69.64319667134	71.6699514107668	68.232909229593	77.6244395502025	80.7747471134671	77.2996435197744
NRDC	168.299591381973	151.735316789005	152.552407656273	117.796111284058	115.157664894666	115.543572811438	110.17813050477	108.811778901402	112.169178063168
LOC105378721	2.5176602215568	2.4983301487437	1.72970440034226	0.900990086308662	0.779021210986596	0.989565672528628	0.934108779184146	1.43404442339126	1.23943843163722
TXNDC12	48.2671431047032	51.6491518505586	54.936915845653	79.9545276590946	70.4326824286116	76.9033894079391	58.3817986990091	59.2933469753204	60.8977416077752
BTF3L4	42.0089591254049	42.0127355625472	43.6938372434284	56.0282353671202	55.3105059800483	54.7559672132508	52.0298590005569	54.493688088868	54.5352909920375
ZFYVE9	12.4204570930135	13.8172953124397	11.1678740630794	13.0143012466807	14.1140313519924	13.5240641912246	12.1434141293939	11.677218876186	10.6178558976922
CC2D1B	72.1729263512949	76.6834396675618	75.1669368757429	38.1419136537334	38.5844623323949	40.8078034480853	43.0624147203891	44.3968446996846	44.1240081662849
ORC1	58.8652937516375	43.1854211425697	46.589212000523	79.8544176495048	70.0660842116768	76.0551902600574	52.7304405849451	52.9133126018654	56.8489093977603
PRPF38A	109.554186212314	100.494055574976	97.3898781931837	126.806012147145	118.411224069963	117.428459806731	98.1281272532946	104.041386227672	107.872458166826
TUT4	66.514185281891	66.8430780612856	60.1260290466798	54.4598452168792	55.2188564258146	52.2113697696057	58.1949769431723	59.3811456134872	56.559707097045
GPX7	10.742016945309	10.1972659132396	9.1749537757285	13.5148512946299	18.6048595094446	13.5711863661069	14.3385697604766	14.0185158939677	12.4356989307601
COA7	76.4649375861393	79.3347288050041	85.5451632777965	99.7429395546886	93.1159471014566	103.3860516918	81.3141692279799	88.3839624212575	90.8095224246201
ZYG11B	28.9411036897053	29.5210848188287	27.036031822741	23.0253022056658	23.3706363295979	25.8700740103913	27.5562089859323	26.8663832790445	23.7972178874346
ZYG11A	7.14535948594215	6.83216816187054	6.88121533179638	12.6472312115179	12.2352154902012	11.8276658954612	8.54709532953494	8.10674092406898	8.46949594952098
ECHDC2	8.77584420085512	13.4094046759101	12.2959421502591	7.60836072882871	8.24845988103455	7.77515885558208	7.84651374514683	7.14095590423405	6.56902368767725
SCP2	63.6368593143975	66.435187424756	70.0906304834341	65.538686278156	59.3889111434487	63.3793252167145	62.631993644297	60.756657611434	60.6911685358357
CPT2	23.1864517547183	25.6971101013638	25.1183160745354	46.1507144209215	43.3502391525482	48.818573178079	26.5286893288297	26.5737211518218	29.5812639017416
CZIB	17.4078221033356	20.4455181560454	19.2147597516281	24.3934723367271	25.2952769685059	23.3725987416286	24.8472935262983	24.0568268577065	21.359655638548
MAGOH	38.0526359201013	40.7380773233922	45.3107348350526	56.9292254534288	55.9978776368012	55.9340215853086	43.5761745489404	41.6165544910689	44.1240081662849
LRP8	101.497673503333	86.9316919103676	97.8035031584829	71.5119168503505	68.691340898171	70.6832623234734	70.7120345842399	72.0826819349527	73.7052720680265
LOC105378728	2.32583849039057	1.78452153481693	1.99292028735086	1.03447009909513	1.3289185363889	1.17805437205789	1.21434141293939	0.965785019834933	1.52864073235257
LOC105378726	4.84349871194736	3.62002939920006	3.57221560940249	1.63513015663424	1.8788158617912	2.02625351993957	1.82151211940908	1.52184306155808	1.52864073235257
NDC1	75.3140071991419	59.4500602741869	64.7135059345441	110.688300603179	105.259513037424	113.75293016591	85.0038989057573	84.3452250655841	87.0085779009326
YIPF1	12.5403456749924	15.0409672220284	13.3112034287209	10.978731051687	10.4480491826438	11.7805437205789	10.4153128879032	11.0918946217406	9.66761976677029
HSPB11	12.2046576454515	12.5426370732847	13.4992147765841	17.3190316590443	14.6181039002779	14.7492407381648	9.94825849831116	12.0869458542978	12.6835866170875
LRRC42	9.9507523042483	7.59696310536351	7.70846526239485	9.00990086308662	7.05701567599622	7.96364755511134	8.59380076849414	8.66279896579212	9.00658593656377
TMEM59	61.958419166693	72.349601654435	67.9473011177926	52.6912350474584	51.0488017081805	48.7714510031967	54.1316037537213	52.649916687365	49.866739566204
TCEANC2	23.761916948217	22.0260943725976	22.5613617435947	24.8606523814798	24.6995548659868	24.4564087639218	25.4077587938088	24.6714173248742	23.4667009723313
CYB5RL	23.6899837990297	26.4109187152906	26.697611396587	25.2944624230358	27.1740928302971	25.7287074857443	24.8005880873391	26.1932603864323	26.0282070643815
MRPL37	116.915345145819	106.459456134221	109.422604456434	156.905755030494	151.496713148334	155.079077537701	115.595961424038	120.986523393867	127.827416916185
SSBP3	72.700436112002	56.390880500215	58.2083132984743	57.4631455045747	52.3777202445694	55.5570441862501	70.1048638777702	73.6045249965108	78.8695988665149
SSBP3-AS1	2.49368250516102	1.78452153481693	1.50409078290631	1.10121010548837	1.37474331350576	1.22517654694021	2.10174475316433	2.16569974144803	1.65258457551629
ACOT11	16.2568917163382	15.3978715289918	16.1313736466702	11.7462411252092	11.5936686105652	11.9219102452259	12.6571739579452	13.4624578522445	14.8732611796466
FAM151A	1.0310418050185	1.17268558002255	1.46648851333365	0.900990086308662	0.733196433869737	0.75395479811705	0.934108779184146	1.05358365800174	0.908921516533959
TTC4	1.15093038699739	1.42761722785355	1.31607943504302	1.70187016302747	1.74134153044063	2.07337569482189	1.12093053502098	1.14138229616856	0.784977673370237
PARS2	6.01840681534054	7.54597677579731	6.0539654011979	6.90759066169975	7.51526344716481	6.87983753281808	5.79147443094171	6.17517088439912	5.94930447185864
DHCR24	185.467636321351	178.554126140826	189.703449994059	235.825812590493	239.251161327119	240.652947123986	267.528754358339	271.327058148172	287.962862283713
USP24	141.084883272764	122.418177288441	122.733807885155	136.016133029411	137.016083579407	138.444949804243	135.632594737538	137.024407965671	138.321328970713
OMA1	11.5093038699739	14.2251859489693	14.4016692463279	16.2845615599492	17.184291418822	15.974417285105	15.8798492461305	14.8672360629135	14.5427442645433
MYSM1	100.538564847501	93.8148464018044	95.92338967985	76.1503472946803	72.4947973988703	74.0289367401178	91.3558386042095	85.0183479581964	92.0489608562573
JUN	17.8873764312512	24.1165338848117	26.0959750834245	2.50275023974628	3.11608484394638	3.06294136735052	16.3936090746818	16.5061439753607	17.7239695724122
FGGY	4.38792210042756	5.04764662705361	6.99402214051435	4.23799040597038	5.36149892267245	4.09962921476146	4.95077652967597	4.77039267373012	4.83380988338515
NFIA	5.75465193498697	6.32230486620856	5.18911320102678	11.0121010548837	10.2647500741763	9.23594627693386	5.37112548030884	5.97030739534322	7.06479906033213
TM2D1	13.2596771668658	14.3781449376678	16.3945895336788	10.9119910452938	10.9062969538123	10.3668784741094	11.3494216670874	10.2431744527947	10.9483728127954
USP1	79.0545309568835	75.8166720649365	88.9293675393357	144.325263825369	134.49572083798	145.843131260767	103.68607448944	107.4947993289	123.695955477394
DOCK7	16.4487134475044	13.3584183463439	13.2359988895755	18.6204617837124	18.1007869611591	18.7075034282793	12.610468518986	13.2575943631886	12.5183281595359
ATG4C	17.1680449393778	15.1429398811608	15.1537146377811	14.7829114161014	16.0386719909005	15.7859285855757	18.8222919005605	17.8523897605851	14.6666881077071
ALG6	11.5572593027655	13.0015140393805	13.1607943504302	18.1532817389597	17.2759409730557	17.8121821055153	13.4044609812925	13.1405295122995	11.8572943293294
ITGB3BP	19.2301285494148	16.0097074837862	16.0561691075249	24.5603223527102	25.936823848142	26.9538840326845	21.624618238113	21.1594717982017	21.8554310112029
EFCAB7	6.30613941208988	4.18087902442824	4.54987461829159	4.23799040597038	4.39917860321842	4.00538486499683	3.96996231153262	4.24360084472925	3.88357375246328
PGM1	30.1879449422858	34.3137997980513	34.9325084329991	31.8016130463761	35.4683774884485	31.9017123953277	34.8422574635687	33.948806757834	30.3662415751118
CACHD1	8.67993333527201	6.01638688881137	5.22671547059943	12.6472312115179	13.1517110325384	12.2988876442844	8.82732796329018	9.27738943295981	7.4366305898233
RAVER2	10.6700837961217	8.31077171929028	8.94934015829256	14.9497614320845	14.0223817977587	16.2100281595166	14.6188023942319	14.4575090848017	16.3605872976113
JAK1	123.916838333386	116.452776729196	122.545796537292	96.3391992286336	97.1485274877402	96.6475806836293	116.857008275937	120.547530203033	117.994538691863
AK4	2.92528140028504	2.80424812614089	2.33134071350478	7.0077006712896	10.9062969538123	6.12588273470103	4.29690038424707	4.0972697811179	4.04883221001491
LEPR	1.67844014770453	2.6003028078761	1.76730666991492	2.63623025253275	1.74134153044063	2.35610874411578	2.24186107004195	2.48762808139301	2.06573071939536
LEPROT	31.5546747768452	36.2512803215668	33.3908153805201	24.1265123111542	25.3411017456228	27.9905718800955	33.1608616610372	30.9051206347178	33.5474668829807
LOC105378776	0.863197790248045	1.47860355741974	0.940056739316445	0.367070035162788	0.183299108467434	0.329855224176209	1.58798492461305	1.14138229616856	1.07417997408559
TCTEX1D1	9.06357679760447	8.56570336712127	10.3782264020536	4.27136040916699	4.12422994051727	4.94782836264314	12.0500032514755	9.83344747468295	10.4939120545284
WDR78	1.15093038699739	1.98846685308172	1.20327262632505	0.667400063932343	0.687371656752879	0.612588273470103	1.07422509606177	0.760921530779038	0.702348444594423
MIER1	43.9751318698587	42.3696398695106	43.5058258955651	42.0462040277376	35.3767279342148	44.3890887391413	43.8564071826957	44.0749163597397	42.3887943619928
SLC35D1	16.2089362835466	14.9899808924622	15.1537146377811	20.5225519659195	17.0468170874714	17.5294490562214	14.6655078331911	14.6331063611353	14.0882835062764
IL23R	1.3667298345594	1.37663089828735	0.714443121880498	0.734140070325577	0.824845988103454	0.942443497646313	1.3077522908578	1.22918093433537	0.950236130921866
SERBP1	551.127811356981	537.701831605125	551.700499170035	968.464232772222	973.593214624777	970.528313876173	764.241097689509	760.072810610092	766.881872268334
GADD45A	29.3247471520378	26.3599323857244	26.923225014023	10.7117710261141	9.80650230300774	9.14170192716923	11.723065178761	11.2382256853519	11.6094066430019
DEPDC1	21.0764127118898	14.7860355741974	18.3875098210297	39.8437838167608	32.718890861437	36.5196855337946	25.8281077444416	25.2860077920419	24.8300832471322
LRRC40	26.9029977960641	20.9043951221412	22.523759474022	31.8016130463761	32.9021899699045	30.9592688976814	26.2017512561153	24.9640794520969	25.8629486068299
SRSF11	307.418301910283	314.330721775611	290.515134718354	328.127241432336	328.746951036343	326.321061060036	301.810546554398	303.666223206281	289.40887378729
ANKRD13C	15.5375602244648	16.6215434385806	15.604941872653	19.8217818987906	19.5213550517818	20.5923904235719	14.9457404669463	14.2526455957458	14.2948565782159
HHLA3	1.29479668537207	1.73353520525073	1.99292028735086	1.90209018220718	1.8788158617912	1.69639829576336	1.49457404669463	0.907252594390391	1.28075304602512
CTH	9.85484143866518	8.51471703755507	8.98694242786521	5.97323057219447	5.81974669384104	7.11544840722966	4.39031126216549	5.56058041723143	5.49484371359166
ZRANB2-AS1	3.09312541505549	2.90622078527329	3.30899972239389	1.96883018860041	1.92464063890806	2.49747526876273	3.26938072714451	2.98515369767161	3.18122530786886
ZRANB2	208.749998941652	169.682504796307	168.119747259353	196.482578821682	190.585248029015	202.154130245134	183.879313182399	179.28481913663	181.412471777301
MIR186	1.0310418050185	1.32564456872115	0.902454469743787	0.834250079915428	1.05396987368775	0.895321322763997	1.63469036357226	1.11211608344629	0.991550745309773
FPGT	13.4035434652405	13.7153226533073	14.8152942116272	12.9475612402874	11.5478438334484	13.5240641912246	11.5362434229242	11.0626284090183	10.4939120545284
CRYZ	16.4726911639002	14.429131267234	13.3864079678662	17.7528417006003	17.8716630755748	17.0111051325159	13.4978718592109	13.4331916395222	13.4685642904578
TYW3	46.9004132701438	43.3893664608345	41.7009169560775	50.9559948812344	51.0946264852973	48.9128175278436	38.2050490686316	39.7435168768436	36.1502875894188
ACADM	69.5833329805507	73.7262325527224	77.1222548935211	94.7040690719994	92.8868232158723	91.6997523209862	78.6986646462643	75.3312315471248	81.1832172722377
DLSTP1	3.30892486261751	3.56904306963386	2.93297702666731	3.10341029728539	2.56618751854408	2.92157484270357	3.03585353234847	3.16075097400523	3.09859607909304
RABGGTB	83.7062079376646	86.4728149442719	85.9587882430957	87.8632184166929	85.1882606602401	96.6947028585117	87.7128143653913	84.8427506818627	85.4386225541921
SNORD45C	2.3977716395779	2.7022754670085	2.36894298307744	2.03557019499364	2.6578370727778	2.54459744364504	2.28856650900116	3.16075097400523	2.60282070643815
SNORD45A	1.00706408862272	1.37663089828735	2.44414752222276	2.00220019179703	1.23726898215518	1.93200917017494	1.02751965710256	1.11211608344629	1.85915764745582
SNORD45B	1.60650699851719	1.58057621655214	1.76730666991492	1.70187016302747	1.28309375927204	2.26186439435115	1.86821755836829	1.58037548700262	2.3136184057228
PIGK	25.824000558254	24.983301487437	25.8703614659886	25.9618624869681	24.6995548659868	25.822951835509	27.8364416196876	26.2517928118768	28.1765670125527
AK5	0.647398342686034	0.458876966095782	0.451227234871894	1.66850015983086	2.10793974737549	1.60215394599873	1.07422509606177	1.58037548700262	1.77652841868001
ZZZ3	44.9821959584815	47.111368519167	51.4023025058232	54.8936552584352	54.7147838775292	53.6250350160752	47.7329586163099	45.2162986559082	46.5202558007835
USP33	60.4478230337589	61.030636490739	62.8333924559112	58.6310956164563	58.9306633722801	58.5728633787183	55.7662941172935	58.6787565081527	57.6338870711306
MIGA1	10.5981506469343	10.299238572372	10.2278173237629	8.14228077997458	8.79835720643685	9.6600458508747	8.9674442801678	7.9896760731799	10.3286535969768
NEXN	4.4598552496149	3.82397471746485	3.76022695726578	11.7128711220126	10.1272757428257	11.0265889224619	7.37945935555475	6.55563164978863	6.81691137400469
FUBP1	155.231735946273	138.886761738323	132.322386626183	208.695999991644	195.167725740701	194.237604864905	148.990350279871	142.380124893847	150.880971744637
DNAJB4	11.8929473323064	11.064033515865	8.64852200171129	8.27576079276105	9.43990408607287	7.72803668069976	8.59380076849414	7.34581939328994	6.94085521716841
ADGRL2	1.10297495420584	0.611835954794376	0.451227234871894	2.03557019499364	2.88696095836209	1.83776482041031	1.12093053502098	0.877986381668121	0.950236130921866
TTLL7	6.45000571046456	4.63975599052402	4.73788596615488	0.867620083112045	0.687371656752879	0.706832623234734	1.35445772981701	1.25844714705764	1.23943843163722
PRKACB	50.4730930131149	39.9732823798993	39.0311558164188	46.9515944976403	49.7198831717916	49.1955505771375	49.3676489798821	48.0843875026907	49.5362226511008
SAMD13	2.54163793795258	2.44734381917751	2.48174979179541	5.03887048268919	6.04887057942533	4.66509531334925	5.93159074781933	5.47278177906462	4.50329296828189
RPF1	63.6848147471891	61.9993767524968	64.2998809692448	75.9501272755006	72.8613956158052	74.6886471884703	63.5661024234811	58.2397633173187	62.9221577127827
GNG5	44.3108198993996	57.4615934211052	55.1249271935163	66.239456345285	64.6587605118875	63.0965921674206	64.1732731299508	59.0592172735423	64.1615961444199
CTBS	16.5446243130875	16.468584449882	19.7411915256453	14.0154013425792	12.6018137071361	14.2780189893416	15.5062057344568	14.5745739356908	15.4103511666894
SSX2IP	24.1695381269453	20.0376275195158	24.178259335219	18.9541618156785	19.7963037144829	19.8855578003372	23.3527194796037	22.3301203070925	21.7314871680392
LPAR3	19.5418388625599	15.3978715289918	16.7330099598327	27.8639526691753	28.503011366686	25.3517300866858	28.1166742534428	27.9199669370462	26.8544993521397
MCOLN2	21.9875659349294	18.5080376325299	19.1019529429102	16.1177115439661	20.0254276000672	15.5503177111642	25.7346968665232	26.6615197899886	25.3258586197871
SYDE2	3.30892486261751	3.51805674006766	4.21145419213767	4.6718004475264	4.94907592862073	5.70178316076019	4.76395477383914	3.74607522845065	4.91643911216096
C1orf52	45.3658394208139	43.1854211425697	40.2344284427438	34.8382833372683	35.6975013740328	36.4725633589123	36.1500097544265	35.7925781593371	33.8779837980839
BCL10	15.3697162096944	12.8995413802481	15.6801464117983	14.5493213937251	13.6557835808239	12.2988876442844	11.8164760566794	11.9698810034087	11.6094066430019
ZNHIT6	43.1119340796107	39.8713097207669	43.5434281651377	64.6376961918474	56.7310740706709	60.0807729749524	50.5819903928215	52.2401897092532	49.6601664942645
COL24A1	4.36394438403178	2.44734381917751	2.48174979179541	0.734140070325577	1.8788158617912	1.27229872182252	3.54961336089976	3.74607522845065	3.01596685031723
ODF2L	18.1511313116047	17.3863383820735	15.3417259856444	15.6839015024101	13.7932579121744	15.974417285105	13.2643446644149	12.6137376832987	12.2291258588205
SH3GLB1	60.6876001977167	60.6737321837757	58.4715291854829	47.2185545232132	48.5284389667532	50.0437497250192	49.4143544188413	45.9186877612427	44.5784689245519
SELENOF	104.207155456056	104.776907258537	113.521251839854	118.029701306435	115.5242631116	115.213717587262	106.394989949074	108.255720859679	99.320332988529
HS2ST1	41.6972488122597	39.1065147772739	40.1216216340259	57.5298855109679	56.8227236249046	61.1174608223634	46.8922607150441	47.4405308228008	50.3625149388589
LMO4	99.7712779228365	116.707708377027	122.921819233018	96.2724592222404	90.412285251562	94.6684493385721	111.532588234587	111.416471833685	99.9400522043476
PKN2	37.3333044282279	38.5966514816119	35.9853719810335	31.8016130463761	31.5732714335156	33.2211332920325	32.8806290272819	32.7196258234986	33.5474668829807
